,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,label
1114,36061001501,1501.0,68071.67,85426.0,42.5,1.69,6777.0,7.6,35.8,14.7,2.0
1115,36061001502,1502.0,96801.08,145387.0,27.9,2.2,7747.0,1.7,16.9,12.1,2.0
1116,36061001600,1600.0,90160.06,42986.0,42.2,2.49,7219.0,13.4,42.5,12.8,2.0
1117,36061001800,1800.0,92823.16,61750.0,37.1,2.37,7991.0,10.2,37.2,15.1,2.0
1118,36061002000,2000.0,96804.34,15490.0,43.1,2.41,4720.0,18.3,44.5,29.4,6.0
1119,36061002100,2100.0,70963.97,250001.0,34.8,2.3,6488.0,3.0,24.0,14.5,2.0
1120,36061002201,2201.0,104870.3,33700.0,40.3,2.15,6546.0,11.9,38.4,21.5,5.0
1121,36061002202,2202.0,89407.02,88099.0,33.7,1.71,1937.0,5.4,27.3,17.4,2.0
1122,36061002400,2400.0,72808.57,18354.0,39.8,2.42,5126.0,14.7,41.2,26.1,6.0
1123,36061002500,2500.0,104590.5,16324.0,46.6,2.55,5311.0,20.1,48.1,23.4,2.0
1124,36061002601,2601.0,101086.9,56420.0,37.5,2.43,4139.0,9.6,34.2,22.8,5.0
1125,36061002602,2602.0,107129.4,73056.0,36.5,2.01,4289.0,6.9,31.1,18.3,5.0
1126,36061002700,2700.0,61165.0,56422.0,49.9,2.21,1400.0,11.0,41.4,10.9,5.0
1127,36061002800,2800.0,103816.2,35440.0,39.1,2.13,7360.0,11.3,37.0,24.1,2.0
1128,36061002900,2900.0,57890.7,30434.0,41.9,2.04,6110.0,14.5,43.4,16.8,2.0
1129,36061003001,3001.0,86928.87,71591.0,30.1,1.79,4167.0,5.0,26.4,16.5,5.0
1130,36061003002,3002.0,93935.51,52479.0,39.7,1.61,2848.0,7.5,32.9,18.2,2.0
1131,36061003100,3100.0,34673.18,185833.0,24.8,2.11,2744.0,3.5,21.9,12.8,2.0
1132,36061003200,3200.0,94232.44,66835.0,36.0,1.7,7920.0,5.4,30.4,15.0,2.0
1133,36061003300,3300.0,38128.52,207460.0,39.0,2.08,5030.0,4.0,28.1,15.5,2.0
1134,36061003400,3400.0,100556.6,77254.0,33.5,1.68,6222.0,4.8,26.6,17.4,2.0
1135,36061003601,3601.0,88251.41,48990.0,35.3,2.26,3401.0,10.3,36.0,21.2,2.0
1136,36061003602,3602.0,83887.78,77778.0,34.7,1.67,2883.0,6.2,29.4,19.5,2.0
1137,36061003700,3700.0,17990.53,145000.0,41.9,1.91,2663.0,4.7,29.9,16.0,2.0
1138,36061003800,3800.0,107876.2,60450.0,32.8,1.55,8429.0,4.5,27.0,15.5,2.0
1139,36061003900,3900.0,44059.34,158646.0,37.9,2.19,5632.0,5.5,31.7,16.6,2.0
1140,36061004000,4000.0,136935.0,87276.0,30.2,1.78,9429.0,3.7,24.3,14.5,2.0
1141,36061004100,4100.0,112874.9,76522.0,33.7,2.29,8336.0,9.7,37.5,12.9,2.0
1142,36061004200,4200.0,159859.4,142500.0,22.4,1.83,5291.0,2.8,20.5,12.3,2.0
1143,36061004300,4300.0,74885.24,69363.0,35.9,1.87,4315.0,6.1,30.7,16.1,2.0
1144,36061004400,4400.0,101316.1,94000.0,34.9,1.99,16039.0,5.4,30.9,14.9,2.0
1145,36061004500,4500.0,23000.84,140813.0,39.2,2.35,932.0,5.2,31.3,15.2,2.0
1146,36061004700,4700.0,35650.87,120319.0,36.5,1.83,2277.0,4.8,30.1,15.7,2.0
1147,36061004800,4800.0,105320.1,112500.0,35.3,1.75,7147.0,4.7,28.2,15.0,2.0
1148,36061004900,4900.0,56991.73,102161.0,35.3,1.84,4562.0,4.7,29.9,15.2,2.0
1149,36061005000,5000.0,80500.02,126036.0,35.5,1.86,5174.0,4.5,29.6,14.8,2.0
1150,36061005200,5200.0,59071.09,170865.0,30.5,2.05,3852.0,3.9,26.7,14.1,2.0
1151,36061005400,5400.0,71334.58,129735.0,38.4,1.71,4626.0,5.1,31.1,15.5,2.0
1152,36061005501,5501.0,97920.35,151234.0,37.6,2.0,4705.0,4.8,30.6,14.1,2.0
1153,36061005502,5502.0,49653.06,112768.0,37.0,1.88,2214.0,4.5,27.8,15.9,2.0
1154,36061005600,5600.0,44293.73,121507.0,38.2,1.69,2983.0,4.9,28.3,16.9,2.0
1155,36061005700,5700.0,68168.93,138798.0,36.5,1.76,2844.0,4.7,30.9,14.3,2.0
1156,36061005800,5800.0,52031.37,175625.0,35.2,1.73,3509.0,2.7,21.5,13.3,2.0
1157,36061005900,5900.0,123578.0,113984.0,42.5,1.61,5543.0,4.9,31.2,14.1,2.0
1158,36061006000,6000.0,118087.0,109167.0,37.5,2.25,5423.0,6.6,35.7,15.0,5.0
1159,36061006100,6100.0,87739.02,115602.0,30.9,1.54,4811.0,3.7,25.5,13.7,2.0
1160,36061006200,6200.0,38976.45,102866.0,38.1,1.96,4417.0,7.9,32.7,19.4,5.0
1161,36061006300,6300.0,91368.42,120244.0,42.1,1.66,6286.0,5.2,32.3,15.2,2.0
1162,36061006400,6400.0,114600.9,107043.0,35.2,1.71,7929.0,4.5,28.2,14.5,2.0
1163,36061006500,6500.0,83186.2,101772.0,29.7,1.79,6460.0,3.6,24.8,14.0,2.0
1164,36061006600,6600.0,171169.5,67612.0,36.8,1.77,11546.0,6.4,31.0,16.6,2.0
1165,36061006700,6700.0,81030.32,93063.0,33.1,1.62,5271.0,3.8,26.7,14.8,2.0
1166,36061006800,6800.0,113373.1,123388.0,28.6,1.69,7636.0,4.0,25.5,14.5,2.0
1167,36061006900,6900.0,28685.5,209167.0,33.7,1.73,2442.0,3.4,25.1,15.2,2.0
1168,36061007000,7000.0,122642.8,98036.0,32.4,1.71,8397.0,3.8,25.9,13.5,2.0
1169,36061007100,7100.0,94780.16,127904.0,37.3,1.69,6038.0,4.7,29.8,15.0,2.0
1170,36061007200,7200.0,103620.2,102045.0,30.5,1.77,7002.0,3.3,23.8,13.1,2.0
1171,36061007300,7300.0,91566.73,96641.0,36.1,1.57,5844.0,4.4,28.9,15.6,2.0
1172,36061007400,7400.0,57651.17,121217.0,34.4,1.48,3875.0,3.4,24.2,13.6,2.0
1173,36061007500,7500.0,65026.31,126957.0,40.1,1.66,4161.0,4.5,30.0,15.7,5.0
1174,36061007600,7600.0,29425.94,102153.0,30.0,1.84,1980.0,4.2,25.8,13.0,2.0
1175,36061007700,7700.0,85059.17,122008.0,37.0,1.65,5872.0,4.3,29.2,15.0,2.0
1176,36061007800,7800.0,116676.0,108306.0,31.4,1.75,7995.0,4.1,27.1,13.7,2.0
1177,36061007900,7900.0,38774.28,90735.0,44.7,1.63,4281.0,5.6,32.2,16.4,2.0
1178,36061008000,8000.0,77402.88,111802.0,42.7,1.62,5159.0,5.0,31.1,14.6,2.0
1179,36061008100,8100.0,121410.1,123649.0,39.8,1.74,8170.0,4.9,29.7,16.3,2.0
1180,36061008200,8200.0,48945.08,120933.0,45.0,1.63,3258.0,5.2,31.2,15.0,2.0
1181,36061008300,8300.0,59396.71,68725.0,34.6,1.98,3994.0,7.3,31.7,19.3,2.0
1182,36061008400,8400.0,30903.21,105000.0,30.4,2.03,2065.0,3.4,23.2,12.6,2.0
1183,36061008601,8601.0,58436.94,149907.0,33.9,2.13,2828.0,3.6,25.4,12.8,5.0
1185,36061008603,8603.0,90173.41,144963.0,60.8,1.66,4062.0,7.3,39.2,15.6,2.0
1186,36061008700,8700.0,109709.3,127184.0,36.2,1.84,7008.0,4.2,27.4,15.7,2.0
1187,36061008800,8800.0,98828.03,92300.0,39.3,1.53,6840.0,5.1,30.7,14.2,2.0
1188,36061008900,8900.0,83966.8,96429.0,37.8,1.79,5368.0,5.6,30.4,17.4,2.0
1189,36061009000,9000.0,115050.0,130232.0,36.2,1.74,7760.0,4.8,29.4,14.2,2.0
1190,36061009100,9100.0,92580.66,104330.0,37.9,1.61,6402.0,4.7,28.6,16.2,2.0
1191,36061009200,9200.0,22360.69,120769.0,33.8,1.5,1701.0,3.8,26.0,13.5,2.0
1192,36061009300,9300.0,144784.0,74828.0,41.5,1.93,10012.0,8.5,37.3,19.8,2.0
1193,36061009400,9400.0,746.0327,199167.0,29.4,1.57,44.0,8.0,34.9,20.9,2.0
1194,36061009500,9500.0,50183.99,157339.0,28.1,1.96,3332.0,3.3,23.1,14.1,2.0
1195,36061009600,9600.0,1757.887,136406.0,38.3,1.23,119.0,4.7,29.0,14.0,2.0
1196,36061009700,9700.0,77670.73,42599.0,52.4,1.86,5186.0,10.8,40.3,19.9,2.0
1197,36061009800,9800.0,106543.7,127573.0,41.4,1.68,7284.0,4.6,29.6,14.7,2.0
1198,36061009900,9900.0,13720.26,130266.0,32.7,1.67,5310.0,3.6,24.6,16.7,2.0
1199,36061010000,10000.0,26604.85,91827.0,35.5,1.49,1776.0,5.2,30.4,15.1,2.0
1200,36061010100,10100.0,17545.19,146198.0,34.8,1.38,1189.0,5.6,28.3,16.4,2.0
1201,36061010200,10200.0,2696.484,165083.0,41.8,1.89,180.0,9.2,38.4,20.4,2.0
1202,36061010300,10300.0,26676.27,88929.0,33.7,1.61,1797.0,3.6,24.0,13.9,2.0
1203,36061010400,10400.0,13665.2,112500.0,53.1,1.57,914.0,7.0,36.8,15.9,2.0
1204,36061010601,10601.0,152547.1,123304.0,60.8,1.64,7139.0,7.9,40.9,15.5,2.0
1205,36061010602,10602.0,91846.91,123320.0,38.7,1.91,4458.0,4.5,29.4,14.1,5.0
1206,36061010800,10800.0,128117.1,124740.0,39.1,1.79,9032.0,4.8,31.0,14.3,2.0
1208,36061011000,11000.0,110035.9,106872.0,36.3,1.78,7499.0,4.7,29.8,14.8,5.0
1209,36061011100,11100.0,74305.41,111500.0,33.0,1.87,5034.0,5.1,27.6,16.5,2.0
1210,36061011201,11201.0,27255.83,132788.0,52.9,1.58,837.0,6.0,34.8,15.8,2.0
1211,36061011202,11202.0,8532.804,187500.0,52.1,1.57,257.0,7.2,38.9,14.9,2.0
1212,36061011203,11203.0,40072.43,116250.0,40.1,1.78,1206.0,6.1,34.4,14.9,2.0
1213,36061011300,11300.0,1769.389,90938.0,30.9,1.4,120.0,4.1,24.3,15.2,2.0
1214,36061011401,11401.0,31419.13,180607.0,56.8,1.82,1195.0,7.4,39.5,15.0,5.0
1215,36061011402,11402.0,55732.49,150947.0,47.6,1.86,2126.0,6.1,36.1,14.8,5.0
1216,36061011500,11500.0,49856.25,95425.0,33.8,1.82,3380.0,5.1,27.0,16.8,2.0
1217,36061011600,11600.0,43978.23,73931.0,34.2,1.67,3321.0,4.1,27.3,14.7,5.0
1218,36061011700,11700.0,54662.27,119927.0,33.9,1.71,3954.0,3.5,23.0,15.3,2.0
1219,36061011800,11800.0,132013.7,133594.0,37.9,1.82,9010.0,5.2,32.2,14.9,5.0
1220,36061011900,11900.0,14525.67,12903.0,62.0,1.04,996.0,22.2,49.9,32.3,2.0
1221,36061012000,12000.0,52451.21,163417.0,47.3,1.87,3504.0,7.0,38.6,15.2,5.0
1222,36061012100,12100.0,115092.2,64303.0,40.8,1.61,7917.0,7.1,34.0,18.2,2.0
1223,36061012200,12200.0,46888.54,151346.0,55.9,1.74,3125.0,7.3,39.8,15.3,5.0
1224,36061012400,12400.0,155477.8,111441.0,35.5,1.81,10300.0,4.5,28.8,14.7,5.0
1225,36061012500,12500.0,37173.3,152569.0,32.2,1.73,2501.0,3.7,24.5,12.6,2.0
1226,36061012600,12600.0,178510.9,116105.0,37.8,1.74,12658.0,5.2,32.3,15.0,5.0
1227,36061012700,12700.0,99431.75,71772.0,40.9,1.66,6681.0,5.5,29.4,17.0,2.0
1228,36061012800,12800.0,85410.65,161619.0,55.7,2.06,5896.0,6.8,38.3,15.2,5.0
1229,36061012900,12900.0,36797.18,110592.0,35.0,1.63,5743.0,4.3,26.3,15.5,2.0
1230,36061013000,13000.0,50455.25,191607.0,53.0,1.87,3472.0,7.9,41.2,15.7,5.0
1231,36061013100,13100.0,42016.29,92563.0,34.6,1.63,2825.0,6.5,31.9,16.0,2.0
1232,36061013200,13200.0,130140.2,85828.0,35.3,1.72,10094.0,4.5,29.0,15.3,2.0
1233,36061013300,13300.0,72341.88,84018.0,34.9,1.7,4870.0,4.9,27.2,16.1,2.0
1234,36061013400,13400.0,184939.1,102165.0,38.5,1.78,12980.0,5.2,30.9,16.2,2.0
1235,36061013500,13500.0,41935.46,72316.0,41.8,1.75,7000.0,7.9,33.0,18.8,2.0
1236,36061013600,13600.0,179756.7,101554.0,37.9,1.83,15234.0,5.3,32.6,15.3,2.0
1237,36061013700,13700.0,73796.02,132205.0,38.2,1.89,6430.0,5.7,33.3,14.9,2.0
1238,36061013800,13800.0,180696.5,122090.0,38.5,1.68,12704.0,4.8,30.0,15.0,5.0
1239,36061013900,13900.0,124111.8,98608.0,41.3,1.48,8702.0,5.5,31.2,15.9,2.0
1240,36061014000,14000.0,118214.4,124544.0,40.9,2.06,8175.0,5.7,34.2,15.6,5.0
1241,36061014200,14200.0,60572.5,235083.0,54.0,2.04,4186.0,7.7,40.5,16.2,5.0
1243,36061014401,14401.0,185887.8,105469.0,46.0,1.97,5334.0,5.9,34.4,15.8,2.0
1244,36061014402,14402.0,108439.1,123438.0,40.4,1.87,7405.0,4.7,30.8,14.9,5.0
1245,36061014500,14500.0,79375.31,154005.0,37.9,1.65,5465.0,4.5,28.7,14.1,2.0
1246,36061014601,14601.0,150009.4,115288.0,33.3,1.62,4305.0,3.4,24.5,14.4,5.0
1247,36061014602,14602.0,183374.4,91905.0,38.0,1.6,7731.0,4.0,27.6,14.3,5.0
1248,36061014700,14700.0,133985.4,169963.0,33.4,2.11,3384.0,2.9,22.4,13.2,2.0
1249,36061014801,14801.0,157654.5,162857.0,39.8,2.14,3164.0,5.3,32.9,14.7,5.0
1250,36061014802,14802.0,141931.8,125714.0,36.1,2.03,6884.0,4.9,31.1,14.9,5.0
1251,36061014900,14900.0,87291.77,152335.0,47.0,1.78,5866.0,5.5,32.9,14.8,5.0
1252,36061015001,15001.0,106422.1,142679.0,50.2,2.02,2122.0,7.1,38.6,16.8,5.0
1253,36061015002,15002.0,103437.8,162984.0,57.5,2.17,5015.0,7.2,40.1,15.1,1.0
1254,36061015100,15100.0,59740.72,52823.0,38.7,1.82,7682.0,8.1,32.5,19.1,5.0
1255,36061015200,15200.0,102729.5,73417.0,42.9,1.99,7510.0,7.6,34.7,18.8,5.0
1256,36061015300,15300.0,138308.4,152320.0,40.7,1.93,9298.0,5.1,31.5,15.3,5.0
1257,36061015400,15400.0,226361.7,82026.0,37.0,1.97,15502.0,5.4,30.2,16.0,5.0
1258,36061015500,15500.0,128561.2,106056.0,47.0,1.76,9798.0,6.0,35.1,14.8,5.0
1259,36061015601,15601.0,195500.7,87617.0,32.6,2.01,5553.0,3.6,23.9,14.9,5.0
1260,36061015602,15602.0,58441.73,54458.0,37.0,2.25,2454.0,9.1,33.5,21.9,5.0
1261,36061015700,15700.0,128536.7,135651.0,41.7,1.67,9052.0,5.1,31.3,15.2,5.0
1262,36061015801,15801.0,119681.4,143065.0,40.5,1.95,5811.0,4.9,31.2,14.6,5.0
1263,36061015802,15802.0,242858.5,95875.0,30.1,1.94,4830.0,3.7,23.4,14.1,5.0
1264,36061015900,15900.0,135262.0,108184.0,42.3,1.71,9146.0,5.8,34.1,15.7,5.0
1265,36061016001,16001.0,80783.13,233529.0,51.1,2.31,3918.0,6.3,37.5,15.2,5.0
1266,36061016002,16002.0,181264.9,87750.0,30.7,2.4,3599.0,4.9,29.7,14.7,5.0
1267,36061016100,16100.0,104852.8,122074.0,38.6,1.73,6305.0,4.6,30.0,15.3,5.0
1268,36061016200,16200.0,89777.13,27218.0,34.2,2.43,9429.0,15.7,40.0,29.6,4.0
1269,36061016300,16300.0,69933.29,111616.0,42.0,1.83,7118.0,5.8,33.5,16.1,2.0
1270,36061016400,16400.0,105999.8,32347.0,35.2,2.6,7260.0,11.2,35.5,24.7,6.0
1271,36061016500,16500.0,81445.37,129279.0,46.6,1.98,6425.0,5.9,33.3,16.7,5.0
1272,36061016600,16600.0,112315.4,37227.0,31.7,2.44,7555.0,9.5,32.8,24.6,6.0
1273,36061016700,16700.0,84453.55,131733.0,44.4,2.02,6423.0,5.8,33.6,16.0,5.0
1274,36061016800,16800.0,60838.3,31944.0,43.1,2.3,4681.0,17.0,43.7,27.9,5.0
1275,36061016900,16900.0,122375.6,102030.0,41.9,1.98,8505.0,5.4,31.5,16.1,5.0
1276,36061017000,17000.0,105870.1,30213.0,40.4,2.18,7477.0,13.9,39.6,24.4,5.0
1277,36061017100,17100.0,107601.6,112488.0,44.5,1.94,9050.0,6.5,34.8,17.0,5.0
1278,36061017200,17200.0,82151.14,39295.0,32.9,2.46,5644.0,12.0,36.1,27.0,6.0
1279,36061017300,17300.0,123131.8,125108.0,40.7,2.05,8491.0,6.8,34.0,17.5,5.0
1280,36061017401,17401.0,115816.2,20288.0,41.4,2.17,4508.0,14.6,39.6,28.0,6.0
1281,36061017402,17402.0,119467.2,31705.0,32.7,2.53,2340.0,9.9,32.2,24.9,6.0
1282,36061017500,17500.0,122547.0,131770.0,44.9,2.07,10263.0,6.3,35.0,15.9,5.0
1283,36061017700,17700.0,140596.8,79926.0,43.7,1.97,9476.0,9.9,38.5,20.4,5.0
1284,36061017800,17800.0,38800.23,42105.0,32.0,2.28,3728.0,9.9,33.5,26.4,4.0
1285,36061017900,17900.0,115275.5,81474.0,42.7,2.1,9521.0,7.1,34.5,18.6,5.0
1286,36061018000,18000.0,101224.5,33090.0,30.7,2.83,8306.0,11.4,35.1,26.7,5.0
1287,36061018100,18100.0,170882.5,73194.0,46.2,2.06,9135.0,8.0,35.5,18.3,5.0
1288,36061018200,18200.0,105679.1,19333.0,31.2,2.56,7218.0,13.5,37.7,28.5,6.0
1289,36061018300,18300.0,87544.53,121344.0,43.3,1.83,7582.0,5.8,32.1,16.0,0.0
1290,36061018400,18400.0,106867.4,25231.0,36.9,2.47,7286.0,13.9,37.6,29.2,6.0
1291,36061018500,18500.0,104467.2,113018.0,41.2,1.91,5259.0,7.2,34.7,16.7,5.0
1292,36061018600,18600.0,165392.6,30340.0,29.5,3.46,7774.0,15.7,38.8,32.6,6.0
1293,36061018700,18700.0,95545.05,113821.0,43.6,2.04,8046.0,6.5,33.8,17.3,5.0
1294,36061018800,18800.0,91754.75,32690.0,33.2,2.3,5262.0,11.1,34.9,27.1,5.0
1295,36061018900,18900.0,126269.7,28327.0,41.0,2.41,12939.0,14.3,40.3,26.2,5.0
1296,36061019000,19000.0,81341.02,60509.0,41.6,2.24,3260.0,10.3,33.2,25.5,6.0
1297,36061019100,19100.0,109880.6,79833.0,48.2,1.97,9481.0,6.8,34.1,17.3,5.0
1298,36061019200,19200.0,54568.0,16278.0,28.9,2.97,4000.0,17.3,41.2,33.1,6.0
1299,36061019300,19300.0,137962.9,35732.0,35.7,2.38,9360.0,11.3,36.3,24.1,5.0
1300,36061019400,19400.0,99559.16,21735.0,34.0,2.55,6729.0,15.9,40.0,32.7,5.0
1301,36061019500,19500.0,87018.27,120917.0,38.3,2.22,7339.0,6.3,32.2,16.8,5.0
1302,36061019600,19600.0,62723.0,20694.0,40.5,2.38,4291.0,17.1,41.9,27.9,6.0
1303,36061019701,19701.0,8220.756,68092.0,35.8,1.95,749.0,5.4,27.6,18.9,5.0
1304,36061019702,19702.0,121750.6,51740.0,36.2,2.19,2228.0,9.2,32.0,23.6,4.0
1305,36061019800,19800.0,32442.05,75945.0,38.6,2.27,2824.0,11.4,35.3,24.5,6.0
1306,36061019900,19900.0,103021.1,79183.0,29.6,2.1,9013.0,5.1,28.1,14.6,4.0
1307,36061020000,20000.0,69674.27,65956.0,42.0,2.64,3478.0,8.6,30.8,23.2,1.0
1308,36061020101,20101.0,85178.73,84327.0,21.7,2.31,1813.0,2.5,18.5,12.0,1.0
1309,36061020102,20102.0,136040.4,64375.0,35.6,2.44,4378.0,8.0,29.1,23.9,1.0
1310,36061020300,20300.0,47055.55,37833.0,20.6,2.14,3238.0,2.3,16.1,13.8,1.0
1311,36061020500,20500.0,47797.42,114265.0,21.8,2.19,5188.0,3.9,25.0,13.0,5.0
1312,36061020600,20600.0,54708.25,35795.0,34.6,2.06,3142.0,10.7,32.4,28.8,3.0
1313,36061020701,20701.0,185128.3,70391.0,28.0,2.07,3379.0,3.4,22.6,14.5,1.0
1314,36061020800,20800.0,96841.7,55370.0,33.4,2.65,5555.0,10.4,32.1,27.5,1.0
1315,36061020901,20901.0,81677.27,22212.0,37.7,2.43,3652.0,15.0,39.0,29.2,1.0
1316,36061021000,21000.0,91526.06,29932.0,32.6,2.35,7199.0,15.7,38.3,30.8,3.0
1317,36061021100,21100.0,74246.54,47019.0,31.1,2.3,9976.0,8.1,32.4,19.4,3.0
1318,36061021200,21200.0,66975.36,54007.0,40.3,1.71,4562.0,12.2,35.2,24.7,3.0
1319,36061021303,21303.0,97911.05,36759.0,35.8,2.58,5795.0,12.1,34.6,29.3,6.0
1320,36061021400,21400.0,63659.73,51538.0,41.6,1.76,3332.0,14.1,36.8,28.7,3.0
1321,36061021500,21500.0,153370.7,31401.0,28.8,2.79,4128.0,13.2,35.1,31.0,1.0
1322,36061021600,21600.0,123953.0,59670.0,36.3,2.34,8289.0,9.6,31.8,25.2,4.0
1324,36061021800,21800.0,101253.2,48429.0,32.0,2.46,7110.0,13.1,35.5,30.1,3.0
1325,36061021900,21900.0,59464.2,21585.0,33.3,3.03,6415.0,15.2,39.3,30.4,6.0
1326,36061022000,22000.0,88481.95,53203.0,35.4,2.38,5977.0,8.7,30.0,25.6,1.0
1327,36061022102,22102.0,64121.82,41635.0,36.3,2.19,2451.0,10.1,32.1,26.2,3.0
1328,36061022200,22200.0,44112.97,38276.0,36.7,2.26,3090.0,10.7,32.7,28.1,1.0
1329,36061022301,22301.0,111222.9,37583.0,31.5,3.23,8022.0,12.3,37.0,26.4,1.0
1330,36061022302,22302.0,147654.5,25309.0,32.4,2.24,3426.0,14.5,38.9,28.5,6.0
1331,36061022400,22400.0,101318.3,30255.0,31.7,2.79,7616.0,15.5,38.2,32.6,1.0
1332,36061022500,22500.0,104905.6,48382.0,35.2,3.01,10631.0,11.7,36.0,25.8,6.0
1333,36061022600,22600.0,77253.19,39552.0,35.5,2.3,4563.0,11.7,33.3,28.8,3.0
1334,36061022700,22700.0,96894.9,50994.0,33.5,2.46,5638.0,10.1,32.3,25.4,3.0
1335,36061022800,22800.0,88682.51,31490.0,36.8,2.43,6185.0,11.8,33.4,30.0,3.0
1336,36061022900,22900.0,103536.7,42776.0,35.7,2.77,8437.0,11.8,35.4,27.3,1.0
1337,36061023000,23000.0,140203.3,33926.0,35.5,2.57,9402.0,13.3,35.6,30.3,3.0
1338,36061023100,23100.0,93632.81,43538.0,33.8,2.46,6604.0,11.6,34.2,27.5,3.0
1339,36061023200,23200.0,126108.5,31769.0,30.0,2.71,8788.0,13.0,34.8,31.6,3.0
1340,36061023300,23300.0,79290.59,50428.0,34.9,2.75,7109.0,10.3,33.2,25.9,3.0
1341,36061023400,23400.0,131132.6,32378.0,32.8,2.37,5480.0,9.8,30.4,28.8,3.0
1342,36061023501,23501.0,88702.88,36190.0,32.6,2.42,6132.0,13.4,36.2,29.7,3.0
1343,36061023502,23502.0,120984.7,32440.0,30.0,2.29,1931.0,11.3,32.6,28.4,3.0
1344,36061023600,23600.0,68588.55,35246.0,32.0,2.32,6969.0,14.7,37.4,29.2,3.0
1345,36061023700,23700.0,75791.47,42054.0,32.8,2.88,7957.0,12.0,35.9,27.3,6.0
1346,36061023801,23801.0,68176.34,82410.0,36.3,2.15,9278.0,7.5,33.5,17.4,3.0
1347,36061023802,23802.0,26100.23,113750.0,51.2,1.87,2453.0,10.6,37.0,21.3,3.0
1348,36061023900,23900.0,105303.2,33217.0,38.7,2.39,2596.0,12.3,36.0,25.8,6.0
1350,36061024100,24100.0,117460.0,47743.0,41.1,2.62,8108.0,13.3,38.6,25.5,6.0
1351,36061024200,24200.0,31226.77,19531.0,29.8,2.57,4188.0,15.0,37.9,32.0,3.0
1352,36061024301,24301.0,110917.9,48438.0,33.4,3.03,4505.0,11.9,35.1,28.4,6.0
1353,36061024302,24302.0,92313.06,18345.0,31.1,2.86,7601.0,16.9,40.2,33.0,3.0
1354,36061024500,24500.0,191034.1,38321.0,35.1,3.27,15642.0,12.8,37.7,27.3,6.0
1355,36061024700,24700.0,76937.44,42837.0,35.8,3.09,7615.0,14.1,39.8,26.8,6.0
1356,36061024900,24900.0,55677.55,40694.0,30.2,3.07,1304.0,12.5,37.0,27.6,6.0
1357,36061025100,25100.0,46009.0,30882.0,33.7,3.43,2832.0,14.3,39.3,28.9,6.0
1358,36061025300,25300.0,212629.6,47650.0,31.7,3.62,13903.0,13.4,38.8,27.3,6.0
1359,36061025500,25500.0,33789.39,45852.0,31.3,2.5,5758.0,7.4,30.7,19.4,6.0
1360,36061025700,25700.0,81099.49,76832.0,37.1,2.5,4511.0,8.3,30.3,23.3,1.0
1361,36061025900,25900.0,143005.5,55903.0,35.2,2.48,4167.0,8.6,29.6,26.2,3.0
1362,36061026100,26100.0,223682.4,31960.0,33.8,3.64,13492.0,14.8,40.5,29.1,6.0
1363,36061026300,26300.0,148824.5,28630.0,35.2,3.12,9033.0,12.2,37.3,26.4,6.0
1364,36061026500,26500.0,102092.6,66217.0,34.9,2.77,7688.0,9.0,34.1,21.7,6.0
1365,36061026700,26700.0,120422.6,36935.0,24.0,2.9,2201.0,5.3,26.0,17.3,0.0
1366,36061026900,26900.0,139125.0,33073.0,38.3,3.38,9431.0,12.7,38.3,26.4,6.0
1367,36061027100,27100.0,130822.5,53842.0,35.2,3.18,9744.0,10.7,36.5,24.1,6.0
1368,36061027300,27300.0,100967.2,75180.0,38.9,2.22,6898.0,6.7,33.3,18.3,6.0
1369,36061027500,27500.0,33957.31,91528.0,46.2,2.37,3667.0,7.5,36.2,18.3,6.0
1370,36061027700,27700.0,116045.1,25896.0,46.5,2.71,7315.0,15.3,41.5,27.2,0.0
1371,36061027900,27900.0,178595.5,46395.0,35.2,3.15,12413.0,10.9,36.2,25.0,6.0
1372,36061028100,28100.0,87710.02,101477.0,44.1,2.11,3191.0,6.7,34.4,16.6,6.0
1373,36061028300,28300.0,131185.3,51948.0,36.8,2.49,7653.0,9.8,35.3,22.5,6.0
1374,36061028500,28500.0,149738.5,32164.0,33.1,2.61,7050.0,12.4,37.7,26.0,6.0
1375,36061028700,28700.0,19265.6,47477.0,36.3,2.59,3960.0,9.7,34.7,24.5,6.0
1376,36061029100,29100.0,168375.0,30878.0,33.8,2.99,12188.0,13.2,38.3,27.6,6.0
1377,36061029300,29300.0,153972.0,34688.0,32.4,3.15,9338.0,13.2,38.2,28.3,6.0
1378,36061029500,29500.0,161247.4,66127.0,37.8,2.48,8440.0,7.9,32.9,21.3,6.0
1380,36061029900,29900.0,19452.64,24625.0,40.5,3.11,4627.0,18.0,43.1,31.6,6.0
1381,36061030300,30300.0,80650.89,58190.0,35.4,2.7,4878.0,9.7,35.5,24.4,6.0
1382,36061030700,30700.0,114774.3,72212.0,41.7,2.04,3739.0,7.1,33.8,19.5,6.0
1383,36061030900,30900.0,81022.67,27675.0,32.4,2.71,9471.0,12.9,37.5,27.9,0.0
1385,36061031703,31703.0,89223.08,180742.0,34.9,2.2,8891.0,3.5,25.7,14.3,2.0
1386,36061031704,31704.0,82947.82,156984.0,37.9,2.08,7044.0,4.3,28.4,14.1,5.0
1388,36081000100,100.0,15349.71,130592.0,32.6,1.86,6756.0,4.3,23.5,19.0,5.0
