,id,name,alias,cat,categories,geometry,longitude,latitude,address,city,state,zipcode,price,rating,reviews,closed,tr_pickup,tr_delivery,tr_restaurant_reservation,region
102,4ku3NZsRunypKkkEOWEr2w,Edward Lunch & Restaurant,edward-lunch-and-restaurant-brooklyn,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.00737380526259 40.6744356001004),-74.00737380526259,40.674435600100395,"['56 Lorraine St', 'Brooklyn, NY 11231']",Brooklyn,NY,11231.0,1.0,4.0,5,0,0,0,0,hispanic
103,G5TrLAJ-7D_TawVC29QnPg,Cloisters Deli and Grill,cloisters-deli-and-grill-new-york,Dominican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.9302521198988 40.86654692888261),-73.9302521198988,40.866546928882606,"['7 Henshaw St', 'New York, NY 10034']",New York,NY,10034.0,1.0,4.5,16,0,1,1,0,hispanic
104,jsf8rJ5eJ3yfq3LBs9wPHg,Chris One Flavor,chris-one-flavor-south-richmond-hill,Dominican,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'seafood', 'title': 'Seafood'}]",POINT (-73.82725000000001 40.686),-73.82725,40.686,"['115-15 Liberty Ave', 'South Richmond Hill, NY 11419']",South Richmond Hill,NY,11419.0,1.0,3.5,9,0,0,0,0,hispanic
105,7iwrj7nnOzbzuRRNOfNSLg,La Rubia,la-rubia-queens,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.907524 40.697788),-73.907524,40.697788,"['861 Wyckoff Ave', 'Queens, NY 11385']",Queens,NY,11385.0,2.0,3.5,9,0,0,0,0,hispanic
106,igwUZcLzRb3ptE497O735w,Como En Casa Restaurant,como-en-casa-restaurant-kearny,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",POINT (-74.1419749706984 40.7691698264276),-74.1419749706984,40.7691698264276,"['161 Midland Ave', 'Kearny, NJ 07032']",Kearny,NJ,7032.0,2.0,5.0,5,0,0,0,0,hispanic
107,bVaMYSK0kLSX4BPcQbB_dw,Sabor Toribio Restaurant,sabor-toribio-restaurant-bushwick,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.91268029809 40.693219313785),-73.91268029809,40.693219313785,"['446 Wilson Ave', 'Bushwick, NY 11221']",Bushwick,NY,11221.0,1.0,3.5,8,0,1,1,0,hispanic
108,_kxXp3kBxNxKRbsSB9qB1g,Sabor Dominicano,sabor-dominicano-union-city,Dominican,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.02114109999999 40.7822723),-74.0211411,40.7822723,"['4900 Bergenline Ave', 'Union City, NJ 07087']",Union City,NJ,7087.0,1.0,2.5,14,0,1,1,0,hispanic
109,MkUNCEZ8EKPtTEtfXbkxjw,Ventura Restaurant,ventura-restaurant-union-city,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-74.04230140000001 40.7608177),-74.04230140000001,40.760817700000004,"['1105 Summit Ave', 'Union City, NJ 07087']",Union City,NJ,7087.0,,5.0,3,0,0,0,0,hispanic
110,HeFJoR1jzodbpYHC842mtQ,Judy's Spanish Restaurant,judys-spanish-restaurant-new-york,Dominican,"[{'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.95003100000001 40.78704),-73.95003100000001,40.787040000000005,"['1505 Lexington Ave', 'New York, NY 10029']",New York,NY,10029.0,2.0,3.0,163,0,1,1,0,hispanic
111,AflnoQBr01QmQIq5hVH-iA,La Essencia Restaurant,la-essencia-restaurant-new-york,Dominican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'dominican', 'title': 'Dominican'}]",POINT (-73.91504999999999 40.87087),-73.91505,40.870870000000004,"['5085 Broadway Ave', 'New York, NY 10034']",New York,NY,10034.0,2.0,4.0,12,0,1,1,0,hispanic
